Year_name,,Elec_demand,Heat_demand
2021,4930,9108.68,4518.366520119841
2021,4931,9176.4,4327.755218928159
2021,4932,9013.73,4180.143342619419
2021,4933,8988.1,4086.285442453362
2021,4934,8984.13,4015.892017121119
2021,4935,8919.94,3966.356044495391
2021,4936,8828.76,3950.11859490949
2021,4937,8789.46,4003.182093131645
2021,4938,8699.91,4070.642458953886
2021,4939,8351.96,4173.299537649948
2021,4940,8490.59,4186.987148004289
2021,4941,8330.82,4096.062306932835
2021,4942,7887.97,4031.535000620595
2021,4943,7592.23,3982.209672721545
2021,4944,7426.44,3877.752774656999
2021,4945,7377.29,3813.953793617521
2021,4946,7225.23,3810.182135962476
2021,4947,7340.01,3850.519555771639
2021,4948,7845.66,3910.994670188577
2021,4949,8292.71,4011.210158289568
2021,4950,8656.0,4245.85490912011
2021,4951,8793.67,4799.133861948492
2021,4952,8969.07,5023.582081391867
2021,4953,9069.31,4764.741148281991
2021,4954,9089.63,4518.366520119841
2021,4955,9056.55,4327.755218928159
2021,4956,9038.47,4180.143342619419
2021,4957,8964.16,4086.285442453362
2021,4958,8947.94,4015.892017121119
2021,4959,8894.7,3966.356044495391
2021,4960,8822.61,3950.11859490949
2021,4961,8858.4,4003.182093131645
2021,4962,8787.99,4070.642458953886
2021,4963,8479.48,4173.299537649948
2021,4964,8685.47,4186.987148004289
2021,4965,8581.96,4096.062306932835
2021,4966,8071.82,4031.535000620595
2021,4967,7733.04,3982.209672721545
2021,4968,7558.51,3877.752774656999
2021,4969,7474.39,3813.953793617521
2021,4970,7380.8,3810.182135962476
2021,4971,7477.8,3850.519555771639
2021,4972,8044.8,3910.994670188577
2021,4973,8553.76,4011.210158289568
2021,4974,8793.93,4245.85490912011
2021,4975,9061.64,4799.133861948492
2021,4976,9151.1,5023.582081391867
2021,4977,9312.22,4764.741148281991
2021,4978,9351.16,4518.366520119841
2021,4979,9290.34,4327.755218928159
2021,4980,9209.03,4180.143342619419
2021,4981,9165.0,4086.285442453362
2021,4982,9121.95,4015.892017121119
2021,4983,9062.21,3966.356044495391
2021,4984,8894.69,3950.11859490949
2021,4985,8802.9,4003.182093131645
2021,4986,8633.95,4070.642458953886
2021,4987,8402.73,4173.299537649948
2021,4988,8539.1,4186.987148004289
2021,4989,8453.19,4096.062306932835
2021,4990,8033.02,4031.535000620595
2021,4991,7695.27,3982.209672721545
2021,4992,7499.93,3877.752774656999
2021,4993,7413.49,3813.953793617521
2021,4994,7283.74,3810.182135962476
2021,4995,7177.34,3850.519555771639
2021,4996,7372.61,3910.994670188577
2021,4997,7619.22,4011.210158289568
2021,4998,7883.33,4245.85490912011
2021,4999,8232.35,4799.133861948492
2021,5000,8382.81,5023.582081391867
2021,5001,8508.13,4764.741148281991
2021,5002,8510.88,4518.366520119841
2021,5003,8527.93,4327.755218928159
2021,5004,8480.96,4180.143342619419
2021,5005,8465.63,4086.285442453362
2021,5006,8445.33,4015.892017121119
2021,5007,8482.6,3966.356044495391
2021,5008,8427.16,3950.11859490949
2021,5009,8379.39,4003.182093131645
2021,5010,8286.43,4070.642458953886
2021,5011,8042.51,4173.299537649948
2021,5012,8329.25,4186.987148004289
2021,5013,8296.66,4096.062306932835
2021,5014,7832.6,4031.535000620595
2021,5015,7526.72,3982.209672721545
2021,5016,7346.7,3877.752774656999
2021,5017,7218.86,3813.953793617521
2021,5018,7104.89,3810.182135962476
2021,5019,7018.07,3850.519555771639
2021,5020,7125.65,3910.994670188577
2021,5021,7281.03,4011.210158289568
2021,5022,7520.99,4245.85490912011
2021,5023,7769.42,4799.133861948492
2021,5024,7943.61,5023.582081391867
2021,5025,8093.52,4764.741148281991
2021,5026,8166.75,4518.366520119841
2021,5027,8245.44,4327.755218928159
2021,5028,8244.94,4180.143342619419
2021,5029,8183.5,4086.285442453362
2021,5030,8237.94,4015.892017121119
2021,5031,8222.98,3966.356044495391
2021,5032,8230.93,3950.11859490949
2021,5033,8265.85,4003.182093131645
2021,5034,8035.59,4070.642458953886
2021,5035,7916.32,4173.299537649948
2021,5036,8257.69,4186.987148004289
2021,5037,8141.81,4096.062306932835
2021,5038,7692.91,4031.535000620595
2021,5039,7406.16,3982.209672721545
2021,5040,7195.79,3877.752774656999
2021,5041,7190.67,3813.953793617521
2021,5042,7138.79,3810.182135962476
2021,5043,7210.43,3850.519555771639
2021,5044,7814.07,3910.994670188577
2021,5045,8347.8,4011.210158289568
2021,5046,8718.31,4245.85490912011
2021,5047,8925.73,4799.133861948492
2021,5048,9169.61,5023.582081391867
2021,5049,9237.5,4764.741148281991
2021,5050,9295.11,4518.366520119841
2021,5051,9206.74,4327.755218928159
2021,5052,9157.7,4180.143342619419
2021,5053,9152.72,4086.285442453362
2021,5054,9080.24,4015.892017121119
2021,5055,8897.1,3966.356044495391
2021,5056,8776.39,3950.11859490949
2021,5057,8697.16,4003.182093131645
2021,5058,8642.24,4070.642458953886
2021,5059,8354.64,4173.299537649948
2021,5060,8584.53,4186.987148004289
2021,5061,8426.54,4096.062306932835
2021,5062,7958.04,4031.535000620595
2021,5063,7581.41,3982.209672721545
2021,5064,7433.15,3877.752774656999
2021,5065,7372.46,3813.953793617521
2021,5066,7287.27,3810.182135962476
2021,5067,7384.06,3850.519555771639
2021,5068,7984.27,3910.994670188577
2021,5069,8544.06,4011.210158289568
2021,5070,8805.44,4245.85490912011
2021,5071,9105.13,4799.133861948492
2021,5072,9299.25,5023.582081391867
2021,5073,9316.93,4764.741148281991
2021,5074,9428.99,4518.366520119841
2021,5075,9349.07,4327.755218928159
2021,5076,9273.55,4180.143342619419
2021,5077,9183.6,4086.285442453362
2021,5078,9067.17,4015.892017121119
2021,5079,9111.51,3966.356044495391
2021,5080,8999.6,3950.11859490949
2021,5081,8900.33,4003.182093131645
2021,5082,8830.99,4070.642458953886
2021,5083,8566.84,4173.299537649948
2021,5084,8775.4,4186.987148004289
2021,5085,8625.12,4096.062306932835
2021,5086,8036.1,4031.535000620595
2021,5087,7651.46,3982.209672721545
2021,5088,7502.78,3877.752774656999
2021,5089,7434.25,3813.953793617521
2021,5090,7309.85,3810.182135962476
2021,5091,7368.2,3850.519555771639
2021,5092,7913.61,3910.994670188577
2021,5093,8344.92,4011.210158289568
2021,5094,8698.75,4245.85490912011
2021,5095,8904.01,4799.133861948492
2021,5096,9021.88,5023.582081391867
2021,5097,9187.06,4764.741148281991
2021,5098,9288.16,4518.366520119841
2021,5099,9215.4,4327.755218928159
2021,5100,9166.95,4180.143342619419
2021,5101,9196.42,4086.285442453362
2021,5102,9066.13,4015.892017121119
2021,5103,9112.12,3966.356044495391
2021,5104,8988.59,3950.11859490949
2021,5105,8907.54,4003.182093131645
2021,5106,8815.34,4070.642458953886
2021,5107,8536.35,4173.299537649948
2021,5108,8647.54,4186.987148004289
2021,5109,8510.18,4096.062306932835
2021,5110,8001.49,4031.535000620595
2021,5111,7677.09,3982.209672721545
2021,5112,7525.49,3877.752774656999
2021,5113,7473.76,3813.953793617521
2021,5114,7362.81,3810.182135962476
2021,5115,7449.91,3850.519555771639
2021,5116,8061.9,3910.994670188577
2021,5117,8653.08,4011.210158289568
2021,5118,9048.39,4245.85490912011
2021,5119,9277.61,4799.133861948492
2021,5120,9395.28,5023.582081391867
2021,5121,9450.61,4764.741148281991
2021,5122,9527.19,4518.366520119841
2021,5123,9467.96,4327.755218928159
2021,5124,9381.41,4180.143342619419
2021,5125,9275.51,4086.285442453362
2021,5126,9178.08,4015.892017121119
2021,5127,9115.18,3966.356044495391
2021,5128,8913.46,3950.11859490949
2021,5129,8884.79,4003.182093131645
2021,5130,8834.68,4070.642458953886
2021,5131,8586.85,4173.299537649948
2021,5132,8792.09,4186.987148004289
2021,5133,8534.25,4096.062306932835
2021,5134,8000.76,4031.535000620595
2021,5135,7706.01,3982.209672721545
2021,5136,7499.65,3877.752774656999
2021,5137,7418.55,3813.953793617521
2021,5138,7441.8,3810.182135962476
2021,5139,7482.43,3850.519555771639
2021,5140,8032.66,3910.994670188577
2021,5141,8459.5,4011.210158289568
2021,5142,8907.52,4245.85490912011
2021,5143,9133.9,4799.133861948492
2021,5144,9282.38,5023.582081391867
2021,5145,9410.74,4764.741148281991
2021,5146,9405.9,4518.366520119841
2021,5147,9339.0,4327.755218928159
2021,5148,9231.59,4180.143342619419
2021,5149,9158.61,4086.285442453362
2021,5150,9102.3,4015.892017121119
2021,5151,8961.76,3966.356044495391
2021,5152,8863.67,3950.11859490949
2021,5153,8800.38,4003.182093131645
2021,5154,8677.91,4070.642458953886
2021,5155,8387.26,4173.299537649948
2021,5156,8573.91,4186.987148004289
2021,5157,8421.15,4096.062306932835
2021,5158,7911.31,4031.535000620595
2021,5159,7545.04,3982.209672721545
2021,5160,7405.05,3877.752774656999
2021,5161,7333.03,3813.953793617521
2021,5162,7210.63,3810.182135962476
2021,5163,7157.6,3850.519555771639
2021,5164,7316.02,3910.994670188577
2021,5165,7499.3,4011.210158289568
2021,5166,7800.21,4245.85490912011
2021,5167,8091.19,4799.133861948492
2021,5168,8270.39,5023.582081391867
2021,5169,8335.86,4764.741148281991
2021,5170,8337.25,4518.366520119841
2021,5171,8340.02,4327.755218928159
2021,5172,8273.29,4180.143342619419
2021,5173,8252.47,4086.285442453362
2021,5174,8233.02,4015.892017121119
2021,5175,8379.37,3966.356044495391
2021,5176,8321.76,3950.11859490949
2021,5177,8263.9,4003.182093131645
2021,5178,8264.09,4070.642458953886
2021,5179,8031.02,4173.299537649948
2021,5180,8264.46,4186.987148004289
2021,5181,8118.1,4096.062306932835
2021,5182,7667.77,4031.535000620595
2021,5183,7289.41,3982.209672721545
2021,5184,7153.37,3877.752774656999
2021,5185,7125.67,3813.953793617521
2021,5186,7042.94,3810.182135962476
2021,5187,6904.73,3850.519555771639
2021,5188,7011.89,3910.994670188577
2021,5189,7181.19,4011.210158289568
2021,5190,7388.6,4245.85490912011
2021,5191,7639.0,4799.133861948492
2021,5192,7851.92,5023.582081391867
2021,5193,8049.33,4764.741148281991
2021,5194,8144.69,4518.366520119841
2021,5195,8091.94,4327.755218928159
2021,5196,8101.84,4180.143342619419
2021,5197,8110.55,4086.285442453362
2021,5198,8120.88,4015.892017121119
2021,5199,8109.83,3966.356044495391
2021,5200,8103.32,3950.11859490949
2021,5201,8160.66,4003.182093131645
2021,5202,8161.99,4070.642458953886
2021,5203,8042.87,4173.299537649948
2021,5204,8346.09,4186.987148004289
2021,5205,8205.58,4096.062306932835
2021,5206,7762.69,4031.535000620595
2021,5207,7454.11,3982.209672721545
2021,5208,7310.45,3877.752774656999
2021,5209,7276.35,3813.953793617521
2021,5210,7276.33,3810.182135962476
2021,5211,7317.25,3850.519555771639
2021,5212,7947.6,3910.994670188577
2021,5213,8596.72,4011.210158289568
2021,5214,8880.53,4245.85490912011
2021,5215,9076.23,4799.133861948492
2021,5216,9200.89,5023.582081391867
2021,5217,9209.73,4764.741148281991
2021,5218,9240.76,4518.366520119841
2021,5219,9109.5,4327.755218928159
2021,5220,9125.7,4180.143342619419
2021,5221,8976.68,4086.285442453362
2021,5222,8904.85,4015.892017121119
2021,5223,8814.72,3966.356044495391
2021,5224,8740.27,3950.11859490949
2021,5225,8799.82,4003.182093131645
2021,5226,8726.62,4070.642458953886
2021,5227,8305.01,4173.299537649948
2021,5228,8550.0,4186.987148004289
2021,5229,8344.67,4096.062306932835
2021,5230,7893.38,4031.535000620595
2021,5231,7487.33,3982.209672721545
2021,5232,7269.04,3877.752774656999
2021,5233,7249.63,3813.953793617521
2021,5234,7264.05,3810.182135962476
2021,5235,7308.28,3850.519555771639
2021,5236,7870.01,3910.994670188577
2021,5237,8433.17,4011.210158289568
2021,5238,8701.06,4245.85490912011
2021,5239,8891.94,4799.133861948492
2021,5240,8968.34,5023.582081391867
2021,5241,9048.81,4764.741148281991
2021,5242,9085.31,4518.366520119841
2021,5243,9050.41,4327.755218928159
2021,5244,8949.52,4180.143342619419
2021,5245,8902.21,4086.285442453362
2021,5246,8833.44,4015.892017121119
2021,5247,8792.84,3966.356044495391
2021,5248,8773.18,3950.11859490949
2021,5249,8759.3,4003.182093131645
2021,5250,8727.19,4070.642458953886
2021,5251,8399.16,4173.299537649948
2021,5252,8637.64,4186.987148004289
2021,5253,8394.64,4096.062306932835
2021,5254,7888.56,4031.535000620595
2021,5255,7579.77,3982.209672721545
2021,5256,7419.81,3877.752774656999
2021,5257,7327.11,3813.953793617521
2021,5258,7241.48,3810.182135962476
2021,5259,7328.6,3850.519555771639
2021,5260,8018.94,3910.994670188577
2021,5261,8557.55,4011.210158289568
2021,5262,8893.47,4245.85490912011
2021,5263,9057.94,4799.133861948492
2021,5264,9177.28,5023.582081391867
2021,5265,9218.36,4764.741148281991
2021,5266,9296.18,4518.366520119841
2021,5267,9245.13,4327.755218928159
2021,5268,9142.34,4180.143342619419
2021,5269,9101.41,4086.285442453362
2021,5270,9044.35,4015.892017121119
2021,5271,9036.75,3966.356044495391
2021,5272,8953.7,3950.11859490949
2021,5273,8892.33,4003.182093131645
2021,5274,8856.62,4070.642458953886
2021,5275,8519.64,4173.299537649948
2021,5276,8710.59,4186.987148004289
2021,5277,8443.69,4096.062306932835
2021,5278,8001.65,4031.535000620595
2021,5279,7698.68,3982.209672721545
2021,5280,7517.49,3877.752774656999
2021,5281,7448.37,3813.953793617521
2021,5282,7491.62,3810.182135962476
2021,5283,7517.87,3850.519555771639
2021,5284,8187.28,3910.994670188577
2021,5285,8784.25,4011.210158289568
2021,5286,9222.42,4245.85490912011
2021,5287,9406.22,4799.133861948492
2021,5288,9460.11,5023.582081391867
2021,5289,9587.66,4764.741148281991
2021,5290,9552.72,4518.366520119841
2021,5291,9552.05,4327.755218928159
2021,5292,9555.03,4180.143342619419
2021,5293,9473.82,4086.285442453362
2021,5294,9395.77,4015.892017121119
2021,5295,9280.26,3966.356044495391
2021,5296,9090.89,3950.11859490949
2021,5297,9082.45,4003.182093131645
2021,5298,9084.83,4070.642458953886
2021,5299,8749.64,4173.299537649948
2021,5300,8909.54,4186.987148004289
2021,5301,8652.65,4096.062306932835
2021,5302,8113.64,4031.535000620595
2021,5303,7824.24,3982.209672721545
2021,5304,7645.06,3877.752774656999
2021,5305,7571.6,3813.953793617521
2021,5306,7578.39,3810.182135962476
2021,5307,7685.49,3850.519555771639
2021,5308,8374.37,3910.994670188577
2021,5309,8980.3,4011.210158289568
2021,5310,9304.94,4245.85490912011
2021,5311,9525.53,4799.133861948492
2021,5312,9536.87,5023.582081391867
2021,5313,9599.51,4764.741148281991
2021,5314,9642.48,4518.366520119841
2021,5315,9579.98,4327.755218928159
2021,5316,9521.17,4180.143342619419
2021,5317,9518.13,4086.285442453362
2021,5318,9406.48,4015.892017121119
2021,5319,9222.43,3966.356044495391
2021,5320,9084.39,3950.11859490949
2021,5321,9073.63,4003.182093131645
2021,5322,8956.2,4070.642458953886
2021,5323,8643.14,4173.299537649948
2021,5324,8858.77,4186.987148004289
2021,5325,8463.34,4096.062306932835
2021,5326,7971.71,4031.535000620595
2021,5327,7588.43,3982.209672721545
2021,5328,7431.22,3877.752774656999
2021,5329,7361.58,3813.953793617521
2021,5330,7302.87,3810.182135962476
2021,5331,7163.53,3850.519555771639
2021,5332,7351.72,3910.994670188577
2021,5333,7648.57,4011.210158289568
2021,5334,7935.7,4245.85490912011
2021,5335,8261.77,4799.133861948492
2021,5336,8427.86,5023.582081391867
2021,5337,8455.85,4764.741148281991
2021,5338,8498.08,4518.366520119841
2021,5339,8484.74,4327.755218928159
2021,5340,8470.47,4180.143342619419
2021,5341,8505.92,4086.285442453362
2021,5342,8480.71,4015.892017121119
2021,5343,8551.8,3966.356044495391
2021,5344,8537.51,3950.11859490949
2021,5345,8565.96,4003.182093131645
2021,5346,8441.11,4070.642458953886
2021,5347,8229.54,4173.299537649948
2021,5348,8507.57,4186.987148004289
2021,5349,8267.38,4096.062306932835
2021,5350,7787.47,4031.535000620595
2021,5351,7449.61,3982.209672721545
2021,5352,7315.93,3877.752774656999
2021,5353,7310.87,3813.953793617521
2021,5354,7257.4,3810.182135962476
2021,5355,7116.94,3850.519555771639
2021,5356,7222.26,3910.994670188577
2021,5357,7393.77,4011.210158289568
2021,5358,7561.32,4245.85490912011
2021,5359,7844.96,4799.133861948492
2021,5360,8040.18,5023.582081391867
2021,5361,8178.89,4764.741148281991
2021,5362,8248.89,4518.366520119841
2021,5363,8221.3,4327.755218928159
2021,5364,8188.46,4180.143342619419
2021,5365,8170.53,4086.285442453362
2021,5366,8204.59,4015.892017121119
2021,5367,8264.41,3966.356044495391
2021,5368,8312.52,3950.11859490949
2021,5369,8470.94,4003.182093131645
2021,5370,8411.71,4070.642458953886
2021,5371,8142.36,4173.299537649948
2021,5372,8512.55,4186.987148004289
2021,5373,8249.88,4096.062306932835
2021,5374,7909.13,4031.535000620595
2021,5375,7577.1,3982.209672721545
2021,5376,7420.53,3877.752774656999
2021,5377,7417.61,3813.953793617521
2021,5378,7446.2,3810.182135962476
2021,5379,7510.98,3850.519555771639
2021,5380,8169.88,3910.994670188577
2021,5381,8828.64,4011.210158289568
2021,5382,9119.69,4245.85490912011
2021,5383,9249.52,4799.133861948492
2021,5384,9363.97,5023.582081391867
2021,5385,9316.0,4764.741148281991
2021,5386,9314.45,4518.366520119841
2021,5387,9294.68,4327.755218928159
2021,5388,9234.41,4180.143342619419
2021,5389,9116.0,4086.285442453362
2021,5390,9079.64,4015.892017121119
2021,5391,9025.33,3966.356044495391
2021,5392,9032.59,3950.11859490949
2021,5393,9019.27,4003.182093131645
2021,5394,8975.25,4070.642458953886
2021,5395,8697.68,4173.299537649948
2021,5396,8902.37,4186.987148004289
2021,5397,8571.41,4096.062306932835
2021,5398,8053.05,4031.535000620595
2021,5399,7750.09,3982.209672721545
2021,5400,7562.2,3877.752774656999
2021,5401,7523.73,3813.953793617521
2021,5402,7546.68,3810.182135962476
2021,5403,7594.28,3850.519555771639
2021,5404,8181.86,3910.994670188577
2021,5405,8785.62,4011.210158289568
2021,5406,9102.06,4245.85490912011
2021,5407,9253.66,4799.133861948492
2021,5408,9272.76,5023.582081391867
2021,5409,9265.31,4764.741148281991
2021,5410,9246.16,4518.366520119841
2021,5411,9180.96,4327.755218928159
2021,5412,9204.22,4180.143342619419
2021,5413,9064.9,4086.285442453362
2021,5414,9044.76,4015.892017121119
2021,5415,9005.15,3966.356044495391
2021,5416,8911.23,3950.11859490949
2021,5417,9009.67,4003.182093131645
2021,5418,8984.26,4070.642458953886
2021,5419,8699.26,4173.299537649948
2021,5420,8893.19,4186.987148004289
2021,5421,8551.4,4096.062306932835
2021,5422,8037.4,4031.535000620595
2021,5423,7754.36,3982.209672721545
2021,5424,7629.05,3877.752774656999
2021,5425,7580.88,3813.953793617521
2021,5426,7634.95,3810.182135962476
2021,5427,7687.59,3850.519555771639
2021,5428,8313.56,3910.994670188577
2021,5429,8952.33,4011.210158289568
2021,5430,9215.63,4245.85490912011
2021,5431,9317.48,4799.133861948492
2021,5432,9317.3,5023.582081391867
2021,5433,9346.83,4764.741148281991
2021,5434,9376.86,4518.366520119841
2021,5435,9305.76,4327.755218928159
2021,5436,9287.06,4180.143342619419
2021,5437,9227.16,4086.285442453362
2021,5438,9115.43,4015.892017121119
2021,5439,9059.94,3966.356044495391
2021,5440,9021.33,3950.11859490949
2021,5441,9112.7,4003.182093131645
2021,5442,9053.1,4070.642458953886
2021,5443,8749.28,4173.299537649948
2021,5444,8914.24,4186.987148004289
2021,5445,8607.48,4096.062306932835
2021,5446,8138.12,4031.535000620595
2021,5447,7798.35,3982.209672721545
2021,5448,7726.25,3877.752774656999
2021,5449,7706.58,3813.953793617521
2021,5450,7805.0,3810.182135962476
2021,5451,7872.83,3850.519555771639
2021,5452,8550.77,3910.994670188577
2021,5453,9100.52,4011.210158289568
2021,5454,9280.43,4245.85490912011
2021,5455,9471.36,4799.133861948492
2021,5456,9465.37,5023.582081391867
2021,5457,9589.2,4764.741148281991
2021,5458,9628.27,4518.366520119841
2021,5459,9518.7,4327.755218928159
2021,5460,9413.83,4180.143342619419
2021,5461,9323.42,4086.285442453362
2021,5462,9286.08,4015.892017121119
2021,5463,9236.69,3966.356044495391
2021,5464,9145.83,3950.11859490949
2021,5465,9199.87,4003.182093131645
2021,5466,9158.7,4070.642458953886
2021,5467,8949.39,4173.299537649948
2021,5468,9113.92,4186.987148004289
2021,5469,8682.4,4096.062306932835
2021,5470,8140.9,4031.535000620595
2021,5471,7806.63,3982.209672721545
2021,5472,7658.49,3877.752774656999
2021,5473,7642.72,3813.953793617521
2021,5474,7759.94,3810.182135962476
2021,5475,7822.3,3850.519555771639
2021,5476,8444.52,3910.994670188577
2021,5477,9105.88,4011.210158289568
2021,5478,9401.0,4245.85490912011
2021,5479,9573.82,4799.133861948492
2021,5480,9558.86,5023.582081391867
2021,5481,9656.88,4764.741148281991
2021,5482,9667.34,4518.366520119841
2021,5483,9640.38,4327.755218928159
2021,5484,9604.31,4180.143342619419
2021,5485,9525.99,4086.285442453362
2021,5486,9480.53,4015.892017121119
2021,5487,9402.21,3966.356044495391
2021,5488,9295.99,3950.11859490949
2021,5489,9198.59,4003.182093131645
2021,5490,9035.58,4070.642458953886
2021,5491,8778.28,4173.299537649948
2021,5492,8947.51,4186.987148004289
2021,5493,8525.04,4096.062306932835
2021,5494,8009.73,4031.535000620595
2021,5495,7686.51,3982.209672721545
2021,5496,7485.19,3877.752774656999
2021,5497,7417.37,3813.953793617521
2021,5498,7417.35,3810.182135962476
2021,5499,7323.74,3850.519555771639
2021,5500,7373.12,3910.994670188577
2021,5501,7571.18,4011.210158289568
2021,5502,7848.57,4245.85490912011
2021,5503,8137.71,4799.133861948492
2021,5504,8338.93,5023.582081391867
2021,5505,8389.68,4764.741148281991
2021,5506,8429.79,4518.366520119841
2021,5507,8363.7,4327.755218928159
2021,5508,8334.71,4180.143342619419
2021,5509,8432.88,4086.285442453362
2021,5510,8488.21,4015.892017121119
2021,5511,8532.35,3966.356044495391
2021,5512,8516.55,3950.11859490949
2021,5513,8563.76,4003.182093131645
2021,5514,8439.62,4070.642458953886
2021,5515,8329.57,4173.299537649948
2021,5516,8582.16,4186.987148004289
2021,5517,8267.69,4096.062306932835
2021,5518,7863.11,4031.535000620595
2021,5519,7529.05,3982.209672721545
2021,5520,7273.74,3877.752774656999
2021,5521,7299.99,3813.953793617521
2021,5522,7320.76,3810.182135962476
2021,5523,7250.51,3850.519555771639
2021,5524,7220.43,3910.994670188577
2021,5525,7381.97,4011.210158289568
2021,5526,7649.56,4245.85490912011
2021,5527,7913.06,4799.133861948492
2021,5528,8124.0,5023.582081391867
2021,5529,8254.81,4764.741148281991
2021,5530,8270.66,4518.366520119841
2021,5531,8290.38,4327.755218928159
2021,5532,8236.93,4180.143342619419
2021,5533,8242.99,4086.285442453362
2021,5534,8227.53,4015.892017121119
2021,5535,8183.2,3966.356044495391
2021,5536,8252.32,3950.11859490949
2021,5537,8316.42,4003.182093131645
2021,5538,8350.2,4070.642458953886
2021,5539,8228.56,4173.299537649948
2021,5540,8490.93,4186.987148004289
2021,5541,8243.88,4096.062306932835
2021,5542,7780.01,4031.535000620595
2021,5543,7489.24,3982.209672721545
2021,5544,7372.91,3877.752774656999
2021,5545,7336.38,3813.953793617521
2021,5546,7406.09,3810.182135962476
2021,5547,7509.68,3850.519555771639
2021,5548,8135.99,3910.994670188577
2021,5549,8880.8,4011.210158289568
2021,5550,9154.68,4245.85490912011
2021,5551,9249.38,4799.133861948492
2021,5552,9311.9,5023.582081391867
2021,5553,9363.22,4764.741148281991
2021,5554,9403.09,4518.366520119841
2021,5555,9328.58,4327.755218928159
2021,5556,9265.38,4180.143342619419
2021,5557,9214.45,4086.285442453362
2021,5558,9135.68,4015.892017121119
2021,5559,9124.89,3966.356044495391
2021,5560,9071.26,3950.11859490949
2021,5561,9093.5,4003.182093131645
2021,5562,9083.3,4070.642458953886
2021,5563,8864.27,4173.299537649948
2021,5564,8908.82,4186.987148004289
2021,5565,8467.99,4096.062306932835
2021,5566,7918.35,4031.535000620595
2021,5567,7612.84,3982.209672721545
2021,5568,7452.94,3877.752774656999
2021,5569,7436.57,3813.953793617521
2021,5570,7507.77,3810.182135962476
2021,5571,7703.6,3850.519555771639
2021,5572,8234.56,3910.994670188577
2021,5573,8757.22,4011.210158289568
2021,5574,9127.7,4245.85490912011
2021,5575,9195.07,4799.133861948492
2021,5576,9224.44,5023.582081391867
2021,5577,9235.77,4764.741148281991
2021,5578,9236.78,4518.366520119841
2021,5579,9104.71,4327.755218928159
2021,5580,9019.5,4180.143342619419
2021,5581,9084.96,4086.285442453362
2021,5582,9004.34,4015.892017121119
2021,5583,9023.45,3966.356044495391
2021,5584,9033.75,3950.11859490949
2021,5585,9067.1,4003.182093131645
2021,5586,9072.99,4070.642458953886
2021,5587,8860.32,4173.299537649948
2021,5588,8953.94,4186.987148004289
2021,5589,8534.93,4096.062306932835
2021,5590,8044.95,4031.535000620595
2021,5591,7690.45,3982.209672721545
2021,5592,7568.91,3877.752774656999
2021,5593,7563.25,3813.953793617521
2021,5594,7721.76,3810.182135962476
2021,5595,7822.45,3850.519555771639
2021,5596,8296.51,3910.994670188577
2021,5597,8909.98,4011.210158289568
2021,5598,9052.78,4245.85490912011
2021,5599,9187.25,4799.133861948492
2021,5600,9150.35,5023.582081391867
2021,5601,9189.08,4764.741148281991
2021,5602,9214.62,4518.366520119841
2021,5603,9283.1,4327.755218928159
2021,5604,9209.12,4180.143342619419
2021,5605,9204.54,4086.285442453362
2021,5606,9081.51,4015.892017121119
2021,5607,9166.35,3966.356044495391
2021,5608,9063.9,3950.11859490949
2021,5609,9163.2,4003.182093131645
2021,5610,9118.82,4070.642458953886
2021,5611,8954.23,4173.299537649948
2021,5612,8924.37,4186.987148004289
2021,5613,8547.67,4096.062306932835
2021,5614,8050.63,4031.535000620595
2021,5615,7690.88,3982.209672721545
2021,5616,7507.05,3877.752774656999
2021,5617,7515.47,3813.953793617521
2021,5618,7571.27,3810.182135962476
2021,5619,7717.0,3850.519555771639
2021,5620,8289.19,3910.994670188577
2021,5621,8900.67,4011.210158289568
2021,5622,9182.59,4245.85490912011
2021,5623,9366.77,4799.133861948492
2021,5624,9456.34,5023.582081391867
2021,5625,9474.45,4764.741148281991
2021,5626,9464.59,4518.366520119841
2021,5627,9436.02,4327.755218928159
2021,5628,9400.93,4180.143342619419
2021,5629,9321.88,4086.285442453362
2021,5630,9208.45,4015.892017121119
2021,5631,9093.7,3966.356044495391
2021,5632,9001.7,3950.11859490949
2021,5633,9005.67,4003.182093131645
2021,5634,8997.67,4070.642458953886
2021,5635,8862.58,4173.299537649948
2021,5636,8850.71,4186.987148004289
2021,5637,8523.71,4096.062306932835
2021,5638,8085.35,4031.535000620595
2021,5639,7716.9,3982.209672721545
2021,5640,7617.83,3877.752774656999
2021,5641,7617.96,3813.953793617521
2021,5642,7680.83,3810.182135962476
2021,5643,7899.54,3850.519555771639
2021,5644,8454.74,3910.994670188577
2021,5645,9009.15,4011.210158289568
2021,5646,9255.59,4245.85490912011
2021,5647,9492.73,4799.133861948492
2021,5648,9526.6,5023.582081391867
2021,5649,9474.5,4764.741148281991
2021,5650,9492.17,4518.366520119841
2021,5651,9464.13,4327.755218928159
2021,5652,9327.32,4180.143342619419
2021,5653,9261.85,4086.285442453362
2021,5654,9214.8,4015.892017121119
2021,5655,9167.51,3966.356044495391
2021,5656,9068.83,3950.11859490949
2021,5657,9160.83,4003.182093131645
2021,5658,9075.92,4070.642458953886
2021,5659,8910.98,4173.299537649948
2021,5660,8863.11,4186.987148004289
2021,5661,8468.68,4096.062306932835
2021,5662,7960.99,4031.535000620595
2021,5663,7603.34,3982.209672721545
2021,5664,7462.68,3877.752774656999
